baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000264370.1	6.40257983296799	-5.12545400041657	1.88704310387557	-2.71612979581124	0.00660500178125544	0.0250477983307284
ENSG00000124657.1	6.82956545651404	-4.27793423351361	1.57605660773159	-2.71432778018729	0.00664104205154578	0.0251633581959811
ENSG00000281404.1	12.2706399033948	-2.68075059744582	0.987837438562703	-2.71375683163648	0.00665249783853955	0.0251983148098084
ENSG00000154930.14	781.133615443367	-1.00836251505237	0.371746989809715	-2.71249678596864	0.00667784289682126	0.025277369142775
ENSG00000171885.13	47.9205668701301	-8.06084704042248	2.97381697621714	-2.71060630324208	0.00671603165524202	0.025404901798654
ENSG00000272817.1	11.6645464563695	-2.27656519273451	0.839860026860021	-2.71064834606534	0.00671518023793537	0.025404901798654
ENSG00000146707.14	293.906910720228	-1.40955454683243	0.520360113577944	-2.70880590201365	0.00675258310119581	0.0255175372777296
ENSG00000276931.1	14.5739066482201	-2.95103694727735	1.08976723564756	-2.70795161640531	0.00676998913057444	0.0255576702928034
ENSG00000128731.15	2168.45720950057	-1.11700906258984	0.412506363270395	-2.70785898606284	0.00677187889059885	0.0255591374753437
ENSG00000175077.5	8.31612474894759	-6.50348661659762	2.40211195388106	-2.70740362708326	0.00678117560576556	0.0255870773650176
ENSG00000272320.1	8.91483017540525	-6.60111277262193	2.43864046384292	-2.70688232664671	0.00679183267766199	0.0256187339091647
ENSG00000171658.8	5.40202281099333	-3.93168328134648	1.45313718724666	-2.70565182410345	0.00681704785885356	0.0257009755612901
ENSG00000212864.3	49.8467251011743	-2.00270484485478	0.740227797486839	-2.70552504466084	0.00681965056874403	0.0257064993415309
ENSG00000128245.14	4615.33394306094	-1.1749514639711	0.434370170071777	-2.70495431069069	0.00683137847410591	0.0257378277355528
ENSG00000272905.1	6.4090420122886	-3.56646810284725	1.31931352579023	-2.70327563018884	0.00686597847991878	0.0258638742605775
ENSG00000154978.12	2057.97812874145	-1.49110275488678	0.551699984514008	-2.70274206405913	0.00687700897068312	0.0258967919879182
ENSG00000141232.4	915.940426312731	-1.42370621342443	0.526853581421976	-2.70228060248135	0.00688656166980825	0.0259154905269487
ENSG00000005810.17	2294.25181498575	-1.33705019353694	0.494912058290066	-2.70159146688904	0.00690084963591114	0.0259519720539723
ENSG00000108515.17	301.879687027042	-1.97926780757825	0.733107462065393	-2.6998331213299	0.00693742645322871	0.0260644095493995
ENSG00000279522.1	20.0661316203647	-1.72706400322803	0.639736305745673	-2.69964982089766	0.00694124944447011	0.0260691964344583
ENSG00000197279.3	20.8191262698637	-1.99600279097787	0.739746245352631	-2.69822632222539	0.00697100300465377	0.026154860683906
ENSG00000225559.1	4.51586643831146	-5.62344215361578	2.08406691532462	-2.69830210933503	0.00696941604188629	0.026154860683906
ENSG00000230896.1	21.8198594018598	-1.75476765638775	0.650331613316334	-2.69826596225178	0.00697017291212105	0.026154860683906
ENSG00000103168.16	505.456236638067	-1.13413012618487	0.420668173388858	-2.69602075443084	0.00701732942751924	0.0263068364968613
ENSG00000132031.12	4.2311382441382	-5.52343931482266	2.04906051587437	-2.69559599242276	0.00702628294377114	0.0263360328351866
ENSG00000125409.12	8.68274071782022	-2.69709608486921	1.00062915180285	-2.6954002689306	0.00703041203144349	0.026347139483675
ENSG00000139289.13	10429.2633693025	-1.16226575597815	0.431279112403817	-2.6949270728648	0.00704040383304985	0.0263758365084981
ENSG00000204929.12	7.86457914534755	-4.50843748555875	1.67292806454448	-2.69493804372656	0.00704017203280041	0.0263758365084981
ENSG00000225940.5	7.4084019838391	-6.33537266776782	2.35090111251735	-2.69486990925955	0.00704161173766287	0.0263759890680765
ENSG00000137868.18	10.1936234558509	-5.80670538026977	2.15506599548011	-2.69444434297991	0.00705061008458947	0.0263965683716953
ENSG00000261659.2	14.1322280229983	-2.91757785994232	1.08281148668046	-2.6944467211801	0.00705055977027896	0.0263965683716953
ENSG00000134548.9	13.1600080661938	-3.88603547352153	1.44375726090162	-2.69161276535829	0.00711074548168434	0.026599673298312
ENSG00000174365.19	164.669705910118	-1.13653061558554	0.42226245535453	-2.6915265640449	0.00711258337583613	0.0266021448406397
ENSG00000136114.15	33.5665325803879	-2.63949406273345	0.981204555309921	-2.69005483968605	0.00714402780817898	0.0266932441152825
ENSG00000106246.17	77.2765185327477	-1.18608619821258	0.441256789627358	-2.68797268641289	0.00718872765740741	0.0268397147330845
ENSG00000188582.8	83.4392639726898	-2.46907993883385	0.91859168214448	-2.68789712211383	0.00719035458864032	0.0268397147330845
ENSG00000145348.16	748.064418004526	-1.38418729064275	0.515027606504433	-2.6875982435921	0.00719679280845864	0.0268593103031459
ENSG00000169248.12	6.16762058136087	-6.06911421615632	2.25878193500627	-2.68689691647435	0.00721192059799818	0.0268979999461236
ENSG00000170837.2	45.3143527447005	-7.97995013641129	2.97040443891708	-2.68648606629491	0.00722079598310989	0.0269266580241448
ENSG00000159788.18	1018.07031306597	-1.57591118596962	0.586923693423633	-2.68503589755773	0.00725220165044118	0.0270259322059152
ENSG00000139926.15	2627.11589241832	-1.26334832934493	0.470650424808845	-2.68426046753923	0.00726904504572889	0.0270734318582091
ENSG00000237457.6	17.0403652931805	-3.0644468766364	1.14168545945949	-2.68414286198163	0.00727160266193505	0.0270759065668822
ENSG00000196167.9	3.74334279644786	-5.34540078089809	1.99174323685296	-2.6837800585903	0.00727949778461927	0.0270963747219282
ENSG00000200428.1	3.74334279644786	-5.34540078089809	1.99174323685296	-2.6837800585903	0.00727949778461927	0.0270963747219282
ENSG00000100577.18	611.858433959122	-1.15081126334211	0.428911631926355	-2.68309641819111	0.00729439568703659	0.0271428871621362
ENSG00000260907.1	3.44721754585239	-5.22989329984553	1.95168234144495	-2.67968469498654	0.00736915372756864	0.0273894960420389
ENSG00000242779.6	9.78360332978213	-5.74935167433996	2.14570661260875	-2.6794677522804	0.00737393055964882	0.0273982378801289
ENSG00000157110.15	926.830482075912	-2.69650841995522	1.00644247294985	-2.67924744079196	0.00737878441106534	0.0274072600462286
ENSG00000196277.15	20.1285540385386	-3.81918543032238	1.42597540771307	-2.67829684135119	0.00739976067613781	0.0274739306411186
ENSG00000215440.11	49.5009353302683	-1.54609435050488	0.577670512313808	-2.67642941356334	0.00744112381563526	0.0276025141145315
ENSG00000111412.5	946.489952590988	-1.42449391014882	0.532323134196558	-2.67599474574561	0.00745078131983277	0.0276292675197868
ENSG00000266777.1	14.0600550539879	-2.4563505586052	0.918275967745417	-2.67495899368478	0.00747383911167238	0.0276875108599299
ENSG00000096654.15	484.579098338656	-1.22781094634807	0.459071054526985	-2.67455535312104	0.00748284222559637	0.0277072371971205
ENSG00000168389.17	244.75867107957	-1.63846496732043	0.612781891316006	-2.67381427313669	0.00749939717543957	0.0277639871183787
ENSG00000254560.5	6.42999739810955	-5.13579147050931	1.92106689323082	-2.6734058499504	0.00750853495269922	0.0277887115724037
ENSG00000283517.1	7.28530996559144	-6.31106405265724	2.36080229354616	-2.67327089181085	0.00751155660645361	0.0277922707701024
ENSG00000131148.8	775.332764494483	-1.03189459317878	0.38601586955923	-2.67319215232536	0.00751332005274557	0.0277927658457922
ENSG00000236496.2	57.6747685136719	-1.3459976414368	0.503563871913272	-2.67294322827952	0.00751889738760147	0.0278042944141741
ENSG00000166780.10	728.168581856243	-3.39209064705188	1.26946491489525	-2.67206332940031	0.00753864196612793	0.0278545178467232
ENSG00000198353.7	155.850919416693	-2.52238252852177	0.944125125132188	-2.67166126753444	0.00754767953844833	0.0278833516772692
ENSG00000029534.19	117.195448956712	-3.63124011367953	1.35941377042486	-2.67118091097802	0.00755848975908984	0.027914161068134
ENSG00000162227.7	287.10759513564	-1.06284491213521	0.397922825161898	-2.67098252457064	0.00756295841006221	0.0279251164012279
ENSG00000249167.1	6.52647657166109	-3.59714920967034	1.34677299837854	-2.67093950799515	0.00756392767023258	0.0279251164012279
ENSG00000270792.5	4.45947621977061	-5.60377284901853	2.09821560917213	-2.67073260942404	0.00756859111646933	0.0279377690378919
ENSG00000229108.1	7.32977783206265	-6.31965070358405	2.36704929549085	-2.66984330052727	0.00758866530041473	0.0279981483197995
ENSG00000234141.1	8.22206026324922	-3.14666888295914	1.17919787527901	-2.66848249045107	0.00761947499144257	0.0280934729738325
ENSG00000125449.6	117.911330445228	-1.35194935600899	0.5067663287258	-2.66779633802486	0.0076350524452357	0.0281325477184797
ENSG00000187479.5	50.2572546563194	-2.75079463091392	1.03115833160988	-2.66767434892302	0.0076378249036237	0.0281381752807448
ENSG00000183978.7	586.830688636183	-1.15801362843857	0.434321572131872	-2.66625860362967	0.00767006675837707	0.0282477458614415
ENSG00000188186.10	1029.22353658701	-1.18291817061757	0.443852800542258	-2.66511367996865	0.0076962301435207	0.0283256366096548
ENSG00000198933.9	263.54384263548	-1.02243968974678	0.383667121806797	-2.66491349306092	0.00770081294926341	0.0283378881334399
ENSG00000106804.7	998.355679550363	-2.27754329569267	0.85474482347054	-2.66458858030296	0.0077082562644538	0.0283606602188419
ENSG00000115112.7	12.4463339669043	-2.86733677008039	1.07685782021155	-2.66268834776823	0.00775191730462474	0.0285120161539567
ENSG00000246763.6	14.8996296364279	-3.00276318207351	1.12818410068222	-2.66158969999464	0.00777726156446451	0.0285928500435055
ENSG00000279873.2	35.1674957114034	-1.80782837004459	0.679233534750332	-2.66157113504282	0.00777769046895425	0.0285928500435055
ENSG00000168852.12	7.18657615922323	-3.2939141082376	1.23813506369417	-2.66038351131879	0.00780517212053148	0.0286752202210649
ENSG00000270882.2	11.6163548996678	-2.27395145606187	0.854950603932641	-2.65974600825128	0.00781995981789584	0.028720209973153
ENSG00000137463.4	7.46274509480941	-3.80773488311774	1.43166997968276	-2.65964568451837	0.00782228923936107	0.0287240968851286
ENSG00000254602.1	23.3886832397096	-3.07714921619919	1.15700162529736	-2.65958936350528	0.00782359723204643	0.0287242323720203
ENSG00000092096.16	516.344714036432	-1.47692292490826	0.555338312960651	-2.65950122734088	0.00782564448935992	0.0287270815741643
ENSG00000119725.18	20.2443671977955	-1.67460720320714	0.629859285228235	-2.65870051054392	0.00784426581412277	0.0287814123831054
ENSG00000257346.1	7.18606265148305	-6.29236199944901	2.36669075051447	-2.65871745097292	0.00784387143991779	0.0287814123831054
ENSG00000237989.1	3.84375052029559	-5.38896724000097	2.02793438816851	-2.65736765027586	0.00787535061554619	0.0288720268024193
ENSG00000215790.6	116.62421551749	-1.24009909359744	0.466841593723428	-2.65635948096801	0.00789893626137649	0.0289444075943872
ENSG00000135334.8	862.354860199486	-1.10312016882006	0.415510779471577	-2.65485331144223	0.00793429026075685	0.0290551112157808
ENSG00000189319.13	430.561410761486	-1.04017675446667	0.391846212075207	-2.65455355293068	0.00794134331467267	0.0290624920016626
ENSG00000225099.1	19.4983484560113	-1.60661231278132	0.605198135566818	-2.65468813990412	0.00793817590737658	0.0290624920016626
ENSG00000260577.2	3.30440308760144	-5.16792651195706	1.94679310769269	-2.65458434773381	0.00794061848135873	0.0290624920016626
ENSG00000269940.1	87.6858609637146	-1.15078966683676	0.433547436443656	-2.65435698634634	0.00794597140114304	0.0290743299422005
ENSG00000257354.2	131.39397950954	-1.09492761158467	0.412590997606576	-2.65378454192238	0.00795946315365923	0.0291095562949331
ENSG00000229344.1	66.042314038926	-1.31326192920654	0.49503927583848	-2.65284391219703	0.00798167709872587	0.0291766320085745
ENSG00000229727.6	7.78881844767974	-4.49040497994631	1.69307916931841	-2.65221205323437	0.00799663025810351	0.0292171140780312
ENSG00000256087.6	327.408752162776	-1.2758762233043	0.481271380997337	-2.6510535919678	0.00802411081082784	0.0293080420402598
ENSG00000182307.12	1914.89816915935	-1.15463274587565	0.435622111044722	-2.6505375108407	0.0080363802820517	0.0293481127365553
ENSG00000235706.7	187.48449568056	-1.38327612921573	0.521904851133168	-2.65043738568887	0.00803876263281278	0.0293520694742775
ENSG00000239381.6	3.26979644113188	-5.15395658626696	1.94476680992986	-2.65016687859499	0.00804520216755747	0.0293660924862645
ENSG00000254139.1	143.861191450023	-6.92700327059888	2.61417752666178	-2.64978303881467	0.00805434756069464	0.0293947264497057
ENSG00000234993.1	7.16221794734379	-6.28633535061996	2.3727268680755	-2.64941381800037	0.00806315342275963	0.0294221122311517
ENSG00000179195.15	7893.82831268305	-1.12561253968908	0.424908547516662	-2.64907012642514	0.00807135816110908	0.0294377907883704
ENSG00000240764.3	32.9207953000333	-2.31865539398655	0.87605086349255	-2.64671321108317	0.00812782501891837	0.0296198338618799
ENSG00000130222.10	4.52617801947743	-5.62416765542916	2.12535970462906	-2.64621919912176	0.00813970526171678	0.0296535643244036
ENSG00000275342.4	154.982665798565	-2.50457119913781	0.946637716130198	-2.64575471319308	0.00815088962289926	0.0296847387104395
ENSG00000105464.3	139.815815958366	-3.13455484667224	1.18482004030046	-2.64559573610634	0.00815472079213384	0.0296939059717435
ENSG00000019549.9	72.3979995220048	-3.26469571169958	1.23459198072523	-2.64435195001171	0.0081847503160263	0.0297936513597878
ENSG00000267811.1	5.0537512641497	-4.77543255363643	1.80650785610749	-2.64346071758921	0.00820632873608405	0.0298625791913087
ENSG00000115561.15	1179.29687122956	-1.10883287853134	0.419587064077134	-2.642676510941	0.00822535795277002	0.0299063547642114
ENSG00000257509.1	9.25120070053557	-2.36886013186829	0.896399858957197	-2.64263777843968	0.00822629884123984	0.0299063547642114
ENSG00000111667.13	2192.88542500712	-1.11319393280021	0.421635254940431	-2.64018228968421	0.00828614443279502	0.0301045485357399
ENSG00000125804.13	5.72603945369958	-4.01477657190926	1.52194965031065	-2.63791681353571	0.00834170417571807	0.0302771973920458
ENSG00000100218.11	7.26128354861073	-4.39309000511757	1.66607595969631	-2.63678854469417	0.00836949856357314	0.0303683250705886
ENSG00000167874.6	4.18303746197996	-4.49210367466053	1.70438272001208	-2.63561911413224	0.00839839435275268	0.0304536128985085
ENSG00000251634.2	16.2046539291471	-2.56865704994258	0.974959738047627	-2.63462884640381	0.00842293289498674	0.0305278969624555
ENSG00000106852.15	119.767021806902	-3.26430206188967	1.23969777744733	-2.63314343324162	0.00845986123693362	0.0306469933043004
ENSG00000197177.15	114.532970714761	-10.2845929369728	3.90714130041881	-2.6322551825475	0.00848201284373737	0.0307173920260861
ENSG00000274775.2	7.11062174771565	-4.33782391288502	1.6484070122275	-2.63152478769384	0.0085002666133998	0.0307785651225138
ENSG00000248771.5	5.13394784122655	-5.800815429618	2.2045688629748	-2.63126978115371	0.00850664791456896	0.0307967365545385
ENSG00000123243.14	113.793124693787	-10.2752638681555	3.90714377869525	-2.62986581762977	0.00854185756708099	0.030894509811283
ENSG00000224016.2	6.9057223296825	-6.23419145832103	2.37131897853461	-2.62899741230661	0.00856370125706948	0.0309586499771646
ENSG00000246366.6	6.17862972970827	-5.07161934400749	1.92975123282016	-2.62812079492535	0.0085858021491158	0.031023657973412
ENSG00000162599.15	845.431660812801	-1.11169523763155	0.423651938869349	-2.62407683202978	0.00868841832510314	0.0313583286174426
ENSG00000258199.1	130.503702313581	-1.03962237169178	0.39657829189905	-2.62148078431993	0.00875486976247456	0.0315739781187999
ENSG00000174586.10	39.9406017388741	-2.195982730813	0.837990296167744	-2.62053479718746	0.00877919700742225	0.0316415141903872
ENSG00000268798.1	13.9113154021046	-2.45077239941924	0.935508010847256	-2.61972358440808	0.00880010644689303	0.0316966537275883
ENSG00000183496.5	240.840804145653	-1.07698265642665	0.411178410702384	-2.61925876552449	0.00881210744142852	0.0317297648122055
ENSG00000228016.1	7.06135986233173	-6.26562285388069	2.39227690662417	-2.61910435055879	0.00881609746124394	0.0317390744669732
ENSG00000158560.14	75.9820344634215	-1.62279434314295	0.620022397507378	-2.61731568031563	0.00886243374530688	0.0318906493274594
ENSG00000277423.1	5.37052618296815	-3.2874869177812	1.2561200164311	-2.61717580707107	0.00886606637793434	0.0318986416189397
ENSG00000272579.1	33.1851737393454	-1.58433923217469	0.605496230166078	-2.61659636054238	0.00888112929241752	0.0319375811187223
ENSG00000177058.11	290.000899728097	-1.1128399223648	0.425329178761794	-2.61642035847261	0.00888570905158037	0.0319489662923808
ENSG00000271811.1	3.69842456881233	-5.33302510046921	2.03916025653223	-2.61530455165818	0.00891479263237728	0.0320382448960658
ENSG00000279561.2	231.890612653846	-1.1388211000291	0.43551994203101	-2.61485408617182	0.00892655811727822	0.0320754269890687
ENSG00000137941.16	1378.5425352021	-1.29246860264113	0.494349226240295	-2.61448493096838	0.00893621023671612	0.0321044273636038
ENSG00000137033.11	108.967410603414	-10.2127046728677	3.90716081812547	-2.61384292796205	0.0089530185770037	0.0321551674830149
ENSG00000091073.19	107.60278527547	-1.50346516911435	0.575417617307438	-2.61282436250308	0.0089797436725557	0.0322255435147552
ENSG00000225279.1	3.21295586142671	-5.1306647425075	1.96389573643389	-2.6124934472458	0.00898844153865501	0.0322516357400009
ENSG00000162645.12	99.0868805599792	-2.13387038015509	0.816898519649914	-2.61216090961894	0.00899718962565395	0.0322658448763576
ENSG00000180525.11	3.37361638054056	-5.19577133551917	1.98907446882994	-2.61215525961457	0.00899733832631756	0.0322658448763576
ENSG00000262879.5	244.186591066693	-1.10253411121702	0.422091843034715	-2.61207158918336	0.00899954067863006	0.0322658448763576
ENSG00000279555.1	4.17444582848079	-4.48811286948511	1.71819713705667	-2.61210589442221	0.00899863764643343	0.0322658448763576
ENSG00000260664.2	108.398346008966	-10.2051767022654	3.90716291878863	-2.61191481245664	0.00900366861280918	0.0322755240025796
ENSG00000241553.12	1010.79568375455	-1.04517878616199	0.400307262944205	-2.61094135158788	0.00902933771940677	0.0323418883790068
ENSG00000262655.3	3.46461324555097	-5.23636858990916	2.00577209465281	-2.61064983597528	0.00903703737358221	0.0323592094071004
ENSG00000138639.17	31.0317344877639	-3.2214747245572	1.23422724699299	-2.61011473568245	0.00905118596496481	0.0324047370779903
ENSG00000260398.1	9.81129801730365	-2.46767963798904	0.945487942009559	-2.60995357883062	0.00905545098819798	0.0324148711280371
ENSG00000010278.12	6267.99346323967	-1.32795364188173	0.509242043111344	-2.60770621720126	0.00911511478088608	0.0326129455064065
ENSG00000215068.7	52.8373311756258	-1.54815818907435	0.593775627871875	-2.60731177974252	0.00912562257933726	0.0326402056106146
ENSG00000111962.7	1098.01457532828	-1.61528039426135	0.619591886825852	-2.60700701317503	0.0091337489526872	0.0326589333596243
ENSG00000224790.2	17.7096656464912	-2.11130398364161	0.809913341780981	-2.60682702052901	0.00913855135600302	0.0326709355391483
ENSG00000133460.19	359.671241774846	-1.28480553798311	0.493143626167439	-2.60533741045835	0.00917838239939649	0.0327977680995512
ENSG00000196678.13	1116.48020956381	-1.00535146852727	0.385894413891633	-2.60525012111109	0.00918072124921273	0.0328009389390845
ENSG00000136603.13	410.795232283473	-1.38255269606335	0.530877107445874	-2.60428011807668	0.00920674754516685	0.0328835279003762
ENSG00000274383.1	54.2307581880392	-1.94314685174048	0.746250331170747	-2.60388072282929	0.00921748290326992	0.032901070707328
ENSG00000280047.1	15.5963902782056	-2.28467568197758	0.877410059683679	-2.60388589891623	0.0092173437036339	0.032901070707328
ENSG00000117013.14	4.80738311640816	-4.69271852122925	1.80297113361623	-2.60276963603795	0.0092474066346189	0.0329766285512258
ENSG00000256235.1	1194.16037633945	-2.73422482456917	1.05097336720477	-2.60161190558165	0.00927867876914507	0.0330753831392875
ENSG00000197982.13	223.625026773177	-1.44519701190011	0.555632815884672	-2.60099290499803	0.00929543764220728	0.0331217754397036
ENSG00000254595.1	6.24272403429957	-3.53056951774774	1.35811468968217	-2.59961072843854	0.00933295632773586	0.0332187977782604
ENSG00000266490.1	50.5416928029566	-1.68842735367704	0.649515997654209	-2.59951619324999	0.00933552738110649	0.0332227161824007
ENSG00000169413.2	3.69295122118338	-5.3349603446994	2.05358328268104	-2.5978787369823	0.00938016130935569	0.033339554147345
ENSG00000131400.7	4.06372652346708	-4.4458397919295	1.71194115696809	-2.59695829721346	0.00940533423251816	0.03340846530671
ENSG00000174738.12	2148.85878850608	-1.07439857268978	0.41440341107379	-2.59263930744642	0.00952425999985966	0.0337826444006951
ENSG00000248019.2	61.6306048529203	-1.72056530595487	0.663651267296572	-2.5925744298865	0.00952605661651538	0.0337837142843714
ENSG00000235023.1	10.0514999453743	-2.93420249321189	1.13182322547038	-2.59245651368608	0.00952932277533398	0.0337899946770747
ENSG00000183111.11	517.61144601434	-1.51287029387667	0.583824843754369	-2.59130852354267	0.00956117315992899	0.0338763548240946
ENSG00000054356.13	8.3048874826658	-4.58575722433919	1.76976086015177	-2.59117337691938	0.00956492897043174	0.0338790383814759
ENSG00000138083.4	3.52629205879316	-5.26062059477132	2.03205999177586	-2.58881165716665	0.00963077536642812	0.0340802163687038
ENSG00000232545.1	18.2727187881252	-2.0019096632707	0.773501203458369	-2.58811447780565	0.00965029031855412	0.0341385818125682
ENSG00000183401.11	109.295167938805	-1.31098370728309	0.506601307035461	-2.58780166785342	0.00965905772473331	0.0341513337032275
ENSG00000128285.4	101.329896107275	-10.1079042801799	3.90719107163893	-2.58700025026929	0.00968155218521291	0.0342116835467461
ENSG00000272922.1	7.62781492860174	-3.39561606129771	1.31387009119925	-2.58443820590993	0.00975377810894233	0.0344240025145661
ENSG00000270681.1	9.84661370222106	-2.90505732195429	1.12481329684212	-2.58270179603154	0.00980300142218877	0.0345759678693026
ENSG00000186960.10	100.011334103344	-10.0889797378893	3.90719677284058	-2.58215296655113	0.00981860547883071	0.0346256002825556
ENSG00000215452.4	3.26728494789957	-5.15311471896821	1.99628668076605	-2.58135004787527	0.00984147355331329	0.0346900045792815
ENSG00000227683.1	6.70400615965839	-6.19089389710821	2.39969503753803	-2.57986694153427	0.00988383900073982	0.0348121873034162
ENSG00000160408.14	768.823591608697	-1.42459615662876	0.552211058498258	-2.57980374479091	0.00988564784157954	0.034813132292974
ENSG00000198908.11	241.012619606381	-1.22802588159874	0.476121529401137	-2.57922779325552	0.00990214653912899	0.0348386591143137
ENSG00000278986.1	7.81678546775997	-3.06552533177725	1.18852041335836	-2.57927865379704	0.00990068860207526	0.0348386591143137
ENSG00000281721.1	7.94205536877824	-5.4445959545478	2.11086952906286	-2.57931429658988	0.00989966700163528	0.0348386591143137
ENSG00000223813.2	7.97519114096605	-3.89607295003916	1.51094088776973	-2.57857404057022	0.00992090364951753	0.0348883567805473
ENSG00000263006.6	14.120016700497	-2.10750930018189	0.817310179983713	-2.57859176576498	0.00992039467085666	0.0348883567805473
ENSG00000160207.8	21.2966092222476	-1.64824217833985	0.639244121460355	-2.57842367728691	0.00992522226441259	0.0348926839967635
ENSG00000100350.14	1216.91664764555	-1.06892639761319	0.414580752821448	-2.57833097735138	0.0099278855528277	0.0348966180934516
ENSG00000128714.5	19.6446880547564	-3.43237582117577	1.33138874636068	-2.57804178573546	0.00993619817960541	0.034920405359677
ENSG00000163110.14	1909.07998488249	-1.05271870229057	0.408593224341457	-2.57644679249703	0.00998215673214251	0.0350655647183206
ENSG00000276007.1	22.9988918092406	-1.91466377002236	0.743477543004004	-2.57528124156407	0.0100158608630012	0.0351730262287648
ENSG00000117242.7	162.972352094847	-1.0669400781366	0.414364270088064	-2.57488435938225	0.0100273605801012	0.0352014843008192
ENSG00000229591.1	6.17979083293395	-3.0439059730484	1.18228216803825	-2.5746019481112	0.0100355506458736	0.0352148095489832
ENSG00000078295.16	4.18052596874765	-4.49127785364207	1.74562463183715	-2.57287722212955	0.0100856979664135	0.0353640955519068
ENSG00000166664.13	20.2967124484695	-3.64805598005396	1.41837558244758	-2.5719957571173	0.0101114130927596	0.0354260020263849
ENSG00000231147.2	3.15907713611817	-5.1023603723116	1.98379353280188	-2.57202188027355	0.0101106501588728	0.0354260020263849
ENSG00000266208.1	14.9649903179977	-2.10487959098248	0.818373215701293	-2.5720289356962	0.0101104441121261	0.0354260020263849
ENSG00000109771.15	86.161352479543	-1.90873115122045	0.742137257743291	-2.57193818435226	0.0101130947020157	0.0354264011899166
ENSG00000136866.13	480.068870715214	-1.20405003530179	0.468195810788417	-2.57168049682938	0.0101206243983983	0.0354472830370436
ENSG00000278126.1	40.2692423188992	-1.76277972759937	0.685567379632231	-2.57127130019664	0.0101325914879331	0.0354781999448887
ENSG00000145284.11	1633.53922275017	-1.26227788277807	0.490949029281912	-2.57109762417567	0.0101376745075629	0.0354904986091256
ENSG00000135315.11	333.709533112969	-1.70704760448432	0.664187711592917	-2.57012825544501	0.010166086987705	0.0355784310496882
ENSG00000182318.5	130.04957110409	-1.15434662487483	0.449375720825448	-2.56877835490186	0.0102057710687463	0.0357012406519394
ENSG00000267868.1	3.17834921495715	-5.11623357646342	1.99206736358712	-2.56830349715213	0.0102197635864994	0.0357335939235205
ENSG00000223486.1	6.07072897069256	-6.04352875309255	2.35319781482524	-2.5682196010119	0.010222237508052	0.035736714605037
ENSG00000231407.5	10.6463241849509	-3.02403102178075	1.17806501839115	-2.56694747282334	0.0102598152885275	0.0358569913223236
ENSG00000111602.11	2678.740003484	-1.03402796076479	0.402946105894244	-2.56616938503479	0.0102828600173849	0.0359197701336598
ENSG00000128567.16	1301.58517549865	-1.03090497076123	0.401733296444642	-2.56614271180603	0.0102836508180152	0.0359197701336598
ENSG00000261578.1	144.004491953019	-1.67659158829419	0.653512803875483	-2.56550687048763	0.010302518100656	0.0359617398885735
ENSG00000141349.8	1253.73666374626	-1.09035783442427	0.425260059852944	-2.56397893280013	0.0103479825325045	0.0361037068503222
ENSG00000275106.1	3.48872355792697	-5.25055890993677	2.04822554575015	-2.56346715371806	0.0103632506043193	0.0361513950534745
ENSG00000125875.13	1958.66706274389	-1.10233521763324	0.430095026404032	-2.56300387114383	0.0103770891481558	0.036182913218643
ENSG00000232460.4	164.74407774241	-1.27332066570992	0.497269692423939	-2.56062391315892	0.0104484395420389	0.0363699686954704
ENSG00000135148.11	1184.26956974898	-1.00322023389794	0.391804147490039	-2.56051458445433	0.0104517276430368	0.0363758110699747
ENSG00000067248.9	1249.81998674175	-1.02540262645962	0.400593347929955	-2.55970957021211	0.0104759671020385	0.0364377258075829
ENSG00000196569.11	288.079799317023	-2.32454152139293	0.908220060406586	-2.55944745412504	0.0104838703599579	0.036454999717423
ENSG00000232931.5	278.372914453934	-1.18654525124023	0.463596038296328	-2.55943785801248	0.0104841598001386	0.036454999717423
ENSG00000272416.1	4.99708295597854	-3.80179296099656	1.48578800237367	-2.55877214981066	0.0105042564068087	0.0365080261890285
ENSG00000107317.12	14.6111796706083	-3.13079261652532	1.22366224531571	-2.55854311801338	0.0105111784090039	0.036521087031641
ENSG00000248774.1	23.686699682111	-1.61161036608322	0.62996008618886	-2.55827377228477	0.0105193240062727	0.0365435332657572
ENSG00000147526.19	1971.90652511218	-1.08256401214377	0.423330293801633	-2.55725618505121	0.0105501487486152	0.0366393516860621
ENSG00000183935.5	69.604874250495	-1.28397957051458	0.502324248575578	-2.55607722333833	0.0105859622900984	0.0367580786465341
ENSG00000273311.1	56.990520585346	-1.55046995345509	0.606854451672505	-2.55492886174264	0.0106209501995348	0.0368399436084555
ENSG00000188486.3	599.279404239623	-1.34672066783923	0.527327722159823	-2.55385903537054	0.0106536378169491	0.0369247608494422
ENSG00000258777.1	7.21854965430377	-2.94946839632586	1.15492968918037	-2.55380775466863	0.0106552068988058	0.0369247608494422
ENSG00000151164.18	30.8304662609948	-1.56341993420416	0.61230387505686	-2.55333993118854	0.0106695308072098	0.0369573968702218
ENSG00000273156.1	6.4467669446284	-3.58335463800646	1.40345038236369	-2.55324640118119	0.0106723965797809	0.0369616579172242
ENSG00000139746.15	3559.71625637595	-1.0786568270093	0.42255969902877	-2.55267321869203	0.0106899739268298	0.0369998515543729
ENSG00000172006.11	108.184662458488	-1.08059620687245	0.423890801537409	-2.54923249797646	0.0107960299378098	0.0373326219639826
